juris_id,ecozone,canfi_genus,a,b,c,k,volmin
NT,11,142,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,11,143,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,11,144,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,11,145,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,11,146,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,11,147,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,11,148,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,11,149,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,11,150,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,11,151,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,11,152,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,11,153,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,11,154,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,11,155,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,1,1.4992427475,-0.0027972540,0.5942588241,-0.2315229530,16.9500000000
NT,12,2,0.8281046346,-0.0104814670,1.7342956093,-0.0201750000,15.1500000000
NT,12,3,2.1437153670,-0.0006036670,0.2000000100,-0.8036548290,13.1500000000
NT,12,6,1.4233120428,-0.0102928980,0.7275446988,-0.7074617830,48.0500000000
NT,12,9,1.1020928401,-0.0094699350,1.0817831127,-0.2095961810,26.9500000000
NT,12,10,0.6256089583,-0.0305172590,128.6649680100,-0.0000000099,92.9000000000
NT,12,12,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,121,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,122,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,123,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,124,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,125,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,126,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,127,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,128,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,129,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,130,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,131,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,132,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,133,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,134,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,135,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,136,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,137,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,138,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,139,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,140,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,141,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,142,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,143,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,144,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,145,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,146,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,147,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,148,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,149,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,150,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,151,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,152,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,153,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,154,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NT,12,155,0.6192424991,-0.0201232260,7.2744396889,-0.0000000100,26.5000000000
NU,1,1,0.8687409255,-0.0242403290,1.0616740797,-0.0728138120,5.0000000000
NU,1,2,0.9127327731,-0.0178590170,1.6848740978,-0.0010000100,3.5000000000
NU,1,3,0.9359644220,-0.0147573310,1.4918282783,-0.0503392630,12.0000000000
NU,1,4,1.5421994155,-0.0126116890,0.5104521601,-0.6179084830,15.0000000000
NU,1,6,0.8818864587,-0.0148963210,1.4505169390,-0.0010000100,3.0000000000
NU,1,7,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NU,1,9,0.9367664464,-0.0144869270,1.5114493263,-0.0010000100,3.0000000000
NU,1,10,1.0864577362,-0.0118781740,0.7683431700,-0.1374260500,6.5000000000
NU,1,11,0.9148694251,-0.0143181180,0.8196533989,-0.0010000100,
NU,1,12,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,71,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NU,1,72,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NU,1,73,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NU,1,121,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,122,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,123,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,124,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,125,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,126,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,127,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,128,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,129,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,130,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,131,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,132,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,133,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,134,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,135,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,136,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,137,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,138,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,139,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,140,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,141,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,142,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,143,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,144,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,145,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,146,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,147,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,148,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,149,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,150,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,151,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,152,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,153,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,154,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,1,155,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,1,0.8687409255,-0.0242403290,1.0616740797,-0.0728138120,5.0000000000
NU,2,2,0.9127327731,-0.0178590170,1.6848740978,-0.0010000100,3.5000000000
NU,2,3,0.9359644220,-0.0147573310,1.4918282783,-0.0503392630,12.0000000000
NU,2,4,1.5421994155,-0.0126116890,0.5104521601,-0.6179084830,15.0000000000
NU,2,6,0.8818864587,-0.0148963210,1.4505169390,-0.0010000100,3.0000000000
NU,2,7,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NU,2,9,0.9367664464,-0.0144869270,1.5114493263,-0.0010000100,3.0000000000
NU,2,10,1.0864577362,-0.0118781740,0.7683431700,-0.1374260500,6.5000000000
NU,2,11,0.9148694251,-0.0143181180,0.8196533989,-0.0010000100,
NU,2,12,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,71,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NU,2,72,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NU,2,73,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NU,2,121,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,122,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,123,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,124,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,125,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,126,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,127,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,128,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,129,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,130,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,131,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,132,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,133,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,134,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,135,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,136,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,137,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,138,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,139,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,140,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,141,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,142,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,143,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,144,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,145,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,146,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,147,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,148,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,149,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,150,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,151,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,152,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,153,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,154,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,2,155,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,1,0.8687409255,-0.0242403290,1.0616740797,-0.0728138120,5.0000000000
NU,3,2,0.9127327731,-0.0178590170,1.6848740978,-0.0010000100,3.5000000000
NU,3,3,0.9359644220,-0.0147573310,1.4918282783,-0.0503392630,12.0000000000
NU,3,4,1.5421994155,-0.0126116890,0.5104521601,-0.6179084830,15.0000000000
NU,3,6,0.8818864587,-0.0148963210,1.4505169390,-0.0010000100,3.0000000000
NU,3,7,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NU,3,9,0.9367664464,-0.0144869270,1.5114493263,-0.0010000100,3.0000000000
NU,3,10,1.0864577362,-0.0118781740,0.7683431700,-0.1374260500,6.5000000000
NU,3,11,0.9148694251,-0.0143181180,0.8196533989,-0.0010000100,
NU,3,12,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,71,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NU,3,72,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NU,3,73,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NU,3,121,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,122,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,123,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,124,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,125,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,126,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,127,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,128,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,129,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,130,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,131,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,132,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,133,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,134,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,135,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,136,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,137,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,138,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,139,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,140,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,141,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,142,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,143,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,144,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,145,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,146,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,147,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,148,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,149,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,150,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,151,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,152,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,153,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,154,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,3,155,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,1,0.8687409255,-0.0242403290,1.0616740797,-0.0728138120,5.0000000000
NU,5,2,0.9127327731,-0.0178590170,1.6848740978,-0.0010000100,3.5000000000
NU,5,3,0.9359644220,-0.0147573310,1.4918282783,-0.0503392630,12.0000000000
NU,5,4,1.5421994155,-0.0126116890,0.5104521601,-0.6179084830,15.0000000000
NU,5,6,0.8818864587,-0.0148963210,1.4505169390,-0.0010000100,3.0000000000
NU,5,7,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NU,5,9,0.9367664464,-0.0144869270,1.5114493263,-0.0010000100,3.0000000000
NU,5,10,1.0864577362,-0.0118781740,0.7683431700,-0.1374260500,6.5000000000
NU,5,11,0.9148694251,-0.0143181180,0.8196533989,-0.0010000100,
NU,5,12,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,71,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NU,5,72,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NU,5,73,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NU,5,121,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,122,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,123,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,124,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,125,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,126,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,127,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,128,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,129,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,130,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,131,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,132,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,133,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,134,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,135,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,136,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,137,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,138,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,139,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,140,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,141,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,142,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,143,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,144,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,145,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,146,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,147,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,148,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,149,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,150,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,151,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,152,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,153,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,154,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,5,155,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,1,0.8687409255,-0.0242403290,1.0616740797,-0.0728138120,5.0000000000
NU,15,2,0.9127327731,-0.0178590170,1.6848740978,-0.0010000100,3.5000000000
NU,15,3,0.9359644220,-0.0147573310,1.4918282783,-0.0503392630,12.0000000000
NU,15,4,1.5421994155,-0.0126116890,0.5104521601,-0.6179084830,15.0000000000
NU,15,6,0.8818864587,-0.0148963210,1.4505169390,-0.0010000100,3.0000000000
NU,15,7,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NU,15,9,0.9367664464,-0.0144869270,1.5114493263,-0.0010000100,3.0000000000
NU,15,10,1.0864577362,-0.0118781740,0.7683431700,-0.1374260500,6.5000000000
NU,15,11,0.9148694251,-0.0143181180,0.8196533989,-0.0010000100,
NU,15,12,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,71,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NU,15,72,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NU,15,73,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NU,15,121,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,122,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,123,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,124,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,125,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,126,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,127,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,128,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,129,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,130,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,131,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,132,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,133,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,134,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,135,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,136,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,137,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,138,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,139,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,140,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,141,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,142,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,143,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,144,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,145,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,146,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,147,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,148,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,149,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,150,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,151,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,152,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,153,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,154,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NU,15,155,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
ON,5,4,1.5421994155,-0.0126116890,0.5104521601,-0.6179084830,15.0000000000
ON,5,6,0.8818864587,-0.0148963210,1.4505169390,-0.0010000100,3.0000000000
ON,6,1,0.8590069331,-0.0250358070,2.4382786233,-0.0000000100,5.5000000000
ON,6,2,0.8987509338,-0.0291743810,4.5718834463,-0.0000000100,10.5000000000
ON,6,3,0.8428290256,-0.0218659220,1.5795594816,-0.0000000100,3.0000000000
ON,6,4,1.5421994155,-0.0126116890,0.5104521601,-0.6179084830,15.0000000000
ON,6,6,0.8818864587,-0.0148963210,1.4505169390,-0.0010000100,3.0000000000
ON,6,7,0.9543010143,-0.0041277140,0.2000000100,-0.0000000100,
ON,6,9,0.9165012506,-0.0219685700,4.4917443129,-0.0178684440,28.5000000000
ON,6,10,0.8009816481,-0.0322716990,5.7752365505,-0.0000000100,13.0000000000
ON,6,11,0.8009816481,-0.0322716990,5.7752365505,-0.0000000100,13.0000000000
ON,6,12,0.8009816481,-0.0322716990,5.7752365505,-0.0000000100,13.0000000000
ON,6,71,0.9543010143,-0.0041277140,0.2000000100,-0.0000000100,
ON,6,72,0.9543010143,-0.0041277140,0.2000000100,-0.0000000100,
ON,6,73,0.9543010143,-0.0041277140,0.2000000100,-0.0000000100,
ON,6,121,0.8009816481,-0.0322716990,5.7752365505,-0.0000000100,13.0000000000
ON,6,122,0.8009816481,-0.0322716990,5.7752365505,-0.0000000100,13.0000000000
ON,6,123,0.8009816481,-0.0322716990,5.7752365505,-0.0000000100,13.0000000000
ON,6,124,0.8009816481,-0.0322716990,5.7752365505,-0.0000000100,13.0000000000
ON,6,125,0.8009816481,-0.0322716990,5.7752365505,-0.0000000100,13.0000000000
ON,6,126,0.8009816481,-0.0322716990,5.7752365505,-0.0000000100,13.0000000000
ON,6,127,0.8009816481,-0.0322716990,5.7752365505,-0.0000000100,13.0000000000
